,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_clf__estimator__C,param_clf__estimator__kernel,param_clf__estimator__probability,param_clf__sample_weight,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,param_clf__estimator__l1_ratio,param_clf__estimator__penalty,param_clf__estimator__solver,param_clf__estimator__loss,param_clf__estimator__max_iter,param_clf__estimator__tol,param_clf__estimator__learning_rate,param_clf__estimator__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,dfkey,drop_first,param_clf__estimator__activation,param_clf__estimator__batch_size,param_clf__estimator__callbacks,param_clf__estimator__denseLayerUnits,param_clf__estimator__dropout_rate,param_clf__estimator__epochs,param_clf__estimator__l2Alpha,param_clf__estimator__lastLayerActivation,param_clf__estimator__lastLayerUnits,param_clf__estimator__metrics,param_clf__estimator__optimizer,param_clf__estimator__validation_split,param_clf__estimator__weighted_metrics
79,0.21225643157958984,0.02335953712463379,0.026317477226257324,0.00439608097076416,"LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga')",,,,True,,,,0.75,none,saga,,,,,,"{'clf__estimator': LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga'), 'clf__estimator__l1_ratio': 0.75, 'clf__estimator__penalty': 'none', 'clf__estimator__solver': 'saga', 'clf__sample_weight': True}",0.8444867227883628,0.8342046218854032,0.8393456723368831,0.005141050451479778,11,0dropped2rbscaled,True,,,,,,,,,,,,,
71,0.19014954566955566,0.0035703182220458984,0.02004265785217285,0.006485700607299805,"LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga')",,,,True,,,,0.25,none,saga,,,,,,"{'clf__estimator': LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga'), 'clf__estimator__l1_ratio': 0.25, 'clf__estimator__penalty': 'none', 'clf__estimator__solver': 'saga', 'clf__sample_weight': True}",0.8443556820921595,0.8339600512462562,0.8391578666692079,0.005197815422951668,12,0dropped2rbscaled,True,,,,,,,,,,,,,
347,0.16247618198394775,0.0035554170608520508,0.008478641510009766,0.0029277801513671875,"LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga')",,,,True,,,,0.75,none,saga,,,,,,"{'clf__estimator': LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga'), 'clf__estimator__l1_ratio': 0.75, 'clf__estimator__penalty': 'none', 'clf__estimator__solver': 'saga', 'clf__sample_weight': True}",0.8432791248317903,0.8334218040186159,0.8383504644252031,0.0049286604065872375,8,0dropped2rbscaled,False,,,,,,,,,,,,,
335,0.12977993488311768,0.002284407615661621,0.006294131278991699,0.0007330179214477539,"LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga')",,,,True,,,,0,none,saga,,,,,,"{'clf__estimator': LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga'), 'clf__estimator__l1_ratio': 0, 'clf__estimator__penalty': 'none', 'clf__estimator__solver': 'saga', 'clf__sample_weight': True}",0.8432751444930999,0.8333979074683336,0.8383365259807167,0.004938618512383142,9,0dropped2rbscaled,False,,,,,,,,,,,,,
351,0.12130463123321533,0.014418721199035645,0.006028652191162109,0.0002579689025878906,"LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga')",,,,True,,,,1.0,none,saga,,,,,,"{'clf__estimator': LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga'), 'clf__estimator__l1_ratio': 1.0, 'clf__estimator__penalty': 'none', 'clf__estimator__solver': 'saga', 'clf__sample_weight': True}",0.8432258231231371,0.8334432322164013,0.8383345276697691,0.0048912954533679165,10,0dropped2rbscaled,False,,,,,,,,,,,,,
339,0.13270235061645508,0.0008339881896972656,0.006666660308837891,0.0010671615600585938,"LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga')",,,,True,,,,0.25,none,saga,,,,,,"{'clf__estimator': LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga'), 'clf__estimator__l1_ratio': 0.25, 'clf__estimator__penalty': 'none', 'clf__estimator__solver': 'saga', 'clf__sample_weight': True}",0.8432588260421723,0.8333933597009308,0.8383260928715515,0.004932733170620762,11,0dropped2rbscaled,False,,,,,,,,,,,,,
343,0.1837254762649536,0.036107659339904785,0.008242487907409668,0.00259554386138916,"LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga')",,,,True,,,,0.5,none,saga,,,,,,"{'clf__estimator': LogisticRegression(l1_ratio=1.0, penalty='elasticnet', solver='saga'), 'clf__estimator__l1_ratio': 0.5, 'clf__estimator__penalty': 'none', 'clf__estimator__solver': 'saga', 'clf__sample_weight': True}",0.8431668459432657,0.8334142501831281,0.8382905480631969,0.004876297880068825,12,0dropped2rbscaled,False,,,,,,,,,,,,,
413,0.7758222818374634,0.07090604305267334,0.19449222087860107,0.0017720460891723633,"SVC(C=0.5, probability=True)",3.0,rbf,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 3.0, 'clf__estimator__kernel': 'rbf', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8352150103362671,0.8251747636994703,0.8301948870178687,0.005020123318398406,13,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
403,0.9735798835754395,0.12898683547973633,0.18835139274597168,0.004477500915527344,"SVC(C=0.5, probability=True)",0.5,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 0.5, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8360628941584664,0.8195276211219751,0.8277952576402208,0.008267636518245636,14,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
279,0.9320383071899414,0.09971976280212402,0.24725425243377686,0.011607050895690918,"SVC(C=0.5, probability=True)",3.0,rbf,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 3.0, 'clf__estimator__kernel': 'rbf', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8357767756630483,0.8178046838309214,0.8267907297469849,0.008986045916063445,13,0dropped2rbscaled,False,,,,,,,,,,,,,
269,1.0042240619659424,0.06713438034057617,0.1742342710494995,0.033422112464904785,"SVC(C=0.5, probability=True)",0.5,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 0.5, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8384969381016936,0.813294647294865,0.8258957926982793,0.012601145403414282,14,0dropped2rbscaled,False,,,,,,,,,,,,,
11,1.1311684846878052,0.09494483470916748,0.2645984888076782,0.017310023307800293,"SVC(C=0.5, probability=True)",3.0,rbf,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 3.0, 'clf__estimator__kernel': 'rbf', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8326406038197893,0.816975493116878,0.8248080484683337,0.007832555351455661,13,0dropped2rbscaled,True,,,,,,,,,,,,,
145,0.6865941286087036,0.007708907127380371,0.13930952548980713,0.008856654167175293,"SVC(C=0.5, probability=True)",3.0,rbf,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 3.0, 'clf__estimator__kernel': 'rbf', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8266020385131738,0.8229727431321161,0.824787390822645,0.0018146476905288589,13,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
135,0.5320369005203247,0.022928357124328613,0.08840858936309814,0.002852797508239746,"SVC(C=0.5, probability=True)",0.5,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 0.5, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8256429042866004,0.8149680975327337,0.820305500909667,0.005337403376933336,14,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
417,0.8255476951599121,0.1466960906982422,0.17554080486297607,0.00022304058074951172,"SVC(C=0.5, probability=True)",10.0,rbf,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 10.0, 'clf__estimator__kernel': 'rbf', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8219168602326277,0.8123857522359682,0.8171513062342979,0.00476555399832973,15,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
1,1.033438801765442,0.02646791934967041,0.19574308395385742,0.00822305679321289,"SVC(C=0.5, probability=True)",0.5,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 0.5, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8223700429630701,0.8071999407184078,0.814784991840739,0.0075850511223311545,14,0dropped2rbscaled,True,,,,,,,,,,,,,
149,0.6334093809127808,0.16321790218353271,0.13917756080627441,0.013029813766479492,"SVC(C=0.5, probability=True)",10.0,rbf,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 10.0, 'clf__estimator__kernel': 'rbf', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8156571924907295,0.8122256255987579,0.8139414090447437,0.00171578344598583,15,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
407,0.9333076477050781,0.01179957389831543,0.1622852087020874,0.012156128883361816,"SVC(C=0.5, probability=True)",1.0,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 1.0, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8142933867620822,0.8115791577629559,0.8129362722625191,0.0013571144995631612,16,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
369,0.32774925231933594,0.0679616928100586,0.0275726318359375,0.002317667007446289,AdaBoostClassifier(),,,,True,,,,,,,,,,1.0,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 1.0, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.7974219161531293,0.8221274525406403,0.8097746843468848,0.012352768193755526,15,0dropped2rbscaled,False,,,,,,,,,,,,,
503,0.3872196674346924,0.034934043884277344,0.028014659881591797,0.009023427963256836,AdaBoostClassifier(),,,,True,,,,,,,,,,1.0,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 1.0, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.7974219161531293,0.8221274525406403,0.8097746843468848,0.012352768193755526,17,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
273,0.8871557712554932,0.029056787490844727,0.1619729995727539,0.03621959686279297,"SVC(C=0.5, probability=True)",1.0,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 1.0, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8159765846774732,0.8027795846674328,0.809378084672453,0.006598500005020214,16,0dropped2rbscaled,False,,,,,,,,,,,,,
449,0.9053406715393066,0.005438566207885742,0.09061527252197266,0.017251968383789062,RandomForestClassifier(),,,,True,10,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8135926336656312,0.8026482103810236,0.8081204220233273,0.00547221164230377,18,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
327,0.9352023601531982,0.037468671798706055,0.12210345268249512,0.002163410186767578,RandomForestClassifier(),,,,True,20,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8267533221936755,0.7892033928734226,0.8079783575335491,0.01877496466012646,17,0dropped2rbscaled,False,,,,,,,,,,,,,
235,0.38054847717285156,0.028421401977539062,0.04604637622833252,0.012390971183776855,AdaBoostClassifier(),,,,True,,,,,,,,,,1.0,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 1.0, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.796106416011464,0.8196122107628419,0.807859313387153,0.011752897375688909,16,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
101,0.35196566581726074,0.007521152496337891,0.02432262897491455,0.006973385810852051,AdaBoostClassifier(),,,,True,,,,,,,,,,1.0,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 1.0, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.796106416011464,0.8196122107628419,0.807859313387153,0.011752897375688909,15,0dropped2rbscaled,True,,,,,,,,,,,,,
139,0.4644749164581299,0.061748504638671875,0.06582045555114746,0.012418508529663086,"SVC(C=0.5, probability=True)",1.0,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 1.0, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.8090441199849074,0.8056652034060375,0.8073546616954725,0.001689458289434953,17,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
97,0.44424688816070557,0.025629639625549316,0.03904294967651367,0.011418819427490234,AdaBoostClassifier(),,,,True,,,,,,,,,,0.5,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 0.5, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.8094197194903279,0.8037613998567014,0.8065905596735146,0.0028291598168132537,16,0dropped2rbscaled,True,,,,,,,,,,,,,
231,0.5905447006225586,0.0043408870697021484,0.06700968742370605,0.0353701114654541,AdaBoostClassifier(),,,,True,,,,,,,,,,0.5,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 0.5, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.8094197194903279,0.8037613998567014,0.8065905596735146,0.0028291598168132537,18,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
499,0.5819244384765625,0.017099857330322266,0.051747679710388184,0.019062161445617676,AdaBoostClassifier(),,,,True,,,,,,,,,,0.5,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 0.5, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.8094197194903279,0.8034423399728691,0.8064310297315984,0.0029886897587294015,19,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
365,0.5530668497085571,0.06826221942901611,0.08548307418823242,0.021831989288330078,AdaBoostClassifier(),,,,True,,,,,,,,,,0.5,50,"{'clf__estimator': AdaBoostClassifier(), 'clf__estimator__learning_rate': 0.5, 'clf__estimator__n_estimators': 50, 'clf__sample_weight': True}",0.8094197194903279,0.8034423399728691,0.8064310297315984,0.0029886897587294015,18,0dropped2rbscaled,False,,,,,,,,,,,,,
431,0.8469312191009521,0.030181884765625,0.08657503128051758,0.0012056827545166016,RandomForestClassifier(),,,,True,5,1,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8225623107871504,0.7892965748692659,0.8059294428282081,0.016632867958942255,20,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
459,0.8127832412719727,0.14673733711242676,0.08039617538452148,0.03359627723693848,RandomForestClassifier(),,,,True,20,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8218209247939714,0.7871476069971044,0.8044842658955379,0.0173366588984335,21,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
451,0.9027668237686157,0.04966151714324951,0.10917031764984131,0.0012017488479614258,RandomForestClassifier(),,,,True,10,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8186461976792058,0.7901303843457074,0.8043882910124566,0.014257906666749198,22,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
439,0.8316245079040527,0.12602615356445312,0.1063547134399414,0.005993366241455078,RandomForestClassifier(),,,,True,5,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8190678736282739,0.7895567733416812,0.8043123234849776,0.014755550143296381,23,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
421,0.9986485242843628,0.05701863765716553,0.10161232948303223,0.020325422286987305,RandomForestClassifier(),,,,True,,1,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8217927247672036,0.7855805934234547,0.8036866590953291,0.01810606567187445,24,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
313,1.3493379354476929,0.045389533042907715,0.14719617366790771,0.005608916282653809,RandomForestClassifier(),,,,True,10,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8219296190553416,0.785356549279888,0.8036430841676148,0.018286534887726802,19,0dropped2rbscaled,False,,,,,,,,,,,,,
429,0.8313641548156738,0.007002830505371094,0.11172759532928467,0.0042029619216918945,RandomForestClassifier(),,,,True,,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8210165509595639,0.7862677200411865,0.8036421355003752,0.01737441545918872,25,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
331,0.9296104907989502,0.026638507843017578,0.051602959632873535,0.010963797569274902,RandomForestClassifier(),,,,True,20,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8195345516547423,0.7863275055180764,0.8029310285864093,0.01660352306833296,20,0dropped2rbscaled,False,,,,,,,,,,,,,
5,0.9036961793899536,0.055590271949768066,0.14403319358825684,0.03990578651428223,"SVC(C=0.5, probability=True)",1.0,poly,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 1.0, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.807859655319491,0.7976826339767925,0.8027711446481418,0.0050885106713492445,17,0dropped2rbscaled,True,,,,,,,,,,,,,
329,0.9317502975463867,0.010922670364379883,0.11600089073181152,0.0010242462158203125,RandomForestClassifier(),,,,True,20,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8162157298615601,0.7890966914240706,0.8026562106428153,0.013559519218744764,21,0dropped2rbscaled,False,,,,,,,,,,,,,
465,0.8156391382217407,0.00359952449798584,0.07962250709533691,0.0012879371643066406,RandomForestClassifier(),,,,True,20,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8231155145021207,0.7820542698260398,0.8025848921640802,0.020530622338040483,26,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
311,1.1763112545013428,0.04567456245422363,0.16823148727416992,0.017084360122680664,RandomForestClassifier(),,,,True,10,1,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8180851997363415,0.7862987166283262,0.8021919581823338,0.015893241554007675,22,0dropped2rbscaled,False,,,,,,,,,,,,,
315,1.1306382417678833,0.023408055305480957,0.10024106502532959,0.006990790367126465,RandomForestClassifier(),,,,True,10,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8184210166436603,0.785579163263037,0.8020000899533486,0.016420926690311644,23,0dropped2rbscaled,False,,,,,,,,,,,,,
283,1.0896742343902588,0.013183355331420898,0.16791236400604248,0.009906649589538574,"SVC(C=0.5, probability=True)",10.0,rbf,True,True,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 10.0, 'clf__estimator__kernel': 'rbf', 'clf__estimator__probability': True, 'clf__sample_weight': True}",0.809632444011274,0.7942749604193952,0.8019537022153346,0.007678741795939414,24,0dropped2rbscaled,False,,,,,,,,,,,,,
437,0.8699918985366821,0.024527668952941895,0.10898005962371826,0.023162007331848145,RandomForestClassifier(),,,,True,5,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8259049297771659,0.7776104715230033,0.8017577006500847,0.024147229127081282,27,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
317,0.9348459243774414,0.005352497100830078,0.10398650169372559,0.004368305206298828,RandomForestClassifier(),,,,True,10,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8229224178301449,0.7805376674674133,0.801730042648779,0.021192375181365797,25,0dropped2rbscaled,False,,,,,,,,,,,,,
461,0.85886549949646,0.034836530685424805,0.11547470092773438,0.008396387100219727,RandomForestClassifier(),,,,True,20,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8241847392385225,0.7792149984895815,0.801699868864052,0.0224848703744705,28,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
293,1.0581105947494507,0.03253018856048584,0.1360490322113037,0.00640869140625,RandomForestClassifier(),,,,True,,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8180559313988882,0.7850675130489564,0.8015617222239223,0.016494209174965913,26,0dropped2rbscaled,False,,,,,,,,,,,,,
325,1.0691070556640625,0.018960237503051758,0.11326813697814941,0.03886604309082031,RandomForestClassifier(),,,,True,20,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8203413394256792,0.7813364111850224,0.8008388753053508,0.01950246412032841,27,0dropped2rbscaled,False,,,,,,,,,,,,,
191,0.9546756744384766,0.04443025588989258,0.12045133113861084,0.014220833778381348,RandomForestClassifier(),,,,True,20,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': True}",0.8111308769231673,0.7900824700230545,0.800606673473111,0.01052420345005639,19,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
291,1.1035329103469849,0.0486527681350708,0.10053133964538574,0.014093399047851562,RandomForestClassifier(),,,,True,,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': True}",0.8157310789314188,0.7851501650415482,0.8004406219864835,0.015290456944935304,28,0dropped2rbscaled,False,,,,,,,,,,,,,
